Upin	FN	LN	A1	A2	C	S	PreferredAddressCategory	Z	Language	Gender	DOB	ClientCode	Ethnicity	Memberid	SubscriberID		SubscriberClientMemberID	MobileNumber	emailid_work	emailid_home	PortalUserName	PortalPassword	Fb	Twitter	Acctid	GroupNumber	SectionNumber	CoverageCode	coveragebegindate	coverageEnddate	OptinPreference	DeliveryChannel	ResponseStatus	JobStatus	JobCode	HireDate	LocationCode	FIPS	CensusTrack	CensusBlock	DeviceName	SubscriptionType	RelationShip	ResponseType	RelatedUpin	ExpectNotifMsgdate	SendingAddress	MessageType	e_ProgramLogo	ReminderURL	ReplyToEmail	SenderName	PackageCode	RxPlanCode	Insuranceplancode	DescriptorCode	County	longitude	latitude	RelationShipCode	opt_out_status	CorpCD	role	IncentiveId	prescription_drug_plan	benefit_begin_date	medical_plan_type	minor_dependent_flag	district	division	store_code	region_code	department_code	healthy_living_credit_election	orange_life_questionaire_status	tobacco_free_status	screening_status	completed_one_checklist_item	completed_two_checklist_item	completed_three_checklist_item	completed_four_checklist_item	completed_five_checklist_item	completed_six_checklist_item	mail_begin_date	email_begin_date	work_state	occ	healthy_living_credit_id	business_unit	texting_consent	benefit_summary_consent	overall_electronic_consent	mobile_begin_date	four_digit_ID	Legacy_RoleID	MemberStatus	CoverageLevel
TEST_1037_GEN_USER112	Ahluwalia	Cornelius	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-07-23	1037	ET10	1037NE211	1037NE194	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91053	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER112	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4210	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4450	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG998	abcd	Y	Y	E	2014-12-04	0254	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER113	Ahmad	Cornell	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-07-24	1037	ET10	1037NE212	1037NE195	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91054	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER113	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4214	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4451	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG999	abcd	Y	Y	E	2014-12-04	0255	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER114	Ahmadi	Corrie	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-07-25	1037	ET10	1037NE213	1037NE196	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91055	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER114	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4310	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4452	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG001	abcd	Y	Y	E	2014-12-04	0256	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER115	Ahmann	Corrin	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-07-26	1037	ET10	1037NE214	1037NE197	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91056	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER115	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4410	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4453	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG002	abcd	Y	Y	E	2014-12-04	0257	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER116	Ahmau	Corrina	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-07-27	1037	ET10	1037NE215	1037NE198	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91057	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER116	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4414	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4454	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG003	abcd	Y	Y	E	2014-12-04	0258	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER117	Ahmed	Corrine	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-07-28	1037	ET10	1037NE216	1037NE199	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91058	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER117	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4610	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4455	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG004	abcd	Y	Y	E	2014-12-04	0259	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER118	Ahn	Corrinne	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-07-29	1037	ET10	1037NE217	1037NE200	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91059	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER118	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4710	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4456	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG005	abcd	Y	Y	E	2014-12-04	0260	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER119	Ahne	Cortez	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-02	1037	ET10	1037NE218	1037NE201	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91060	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER119	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4714	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4457	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG006	abcd	Y	Y	E	2014-12-04	0261	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER120	Ahnell	Cortney	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-06-03	1037	ET10	1037NE219	1037NE202	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91061	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER120	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	9611	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4458	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG007	abcd	Y	Y	E	2014-12-04	0262	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER121	Ahner	Cory	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-04	1037	ET10	1037NE220	1037NE203	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91062	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER121	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4314	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4459	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG008	abcd	Y	Y	E	2014-12-04	0263	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER122	Aho	Cory	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-06-05	1037	ET10	1037NE221	1037NE204	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91063	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER122	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4614	CPMO	Ada County			02	OPTED_IN	EV115	role28	incentiveId_ROLE28	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4460	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG009	abcd	Y	Y	E	2014-12-04	0264	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER123	Ahlm	Corina	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-06	1037	ET10	1037NE222	1037NE222	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91047	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER123	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			01	OPTED_IN	EV115	role29	incentiveId_ROLE29	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4444	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG010	abcd	Y	Y	E	2014-12-04	0265	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER124	Ahlman	Corine	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-06-07	1037	ET10	1037NE223	1037NE223	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91048	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER124	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0	CPMO	Ada County			01	OPTED_IN	EV115	role29	incentiveId_ROLE29	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4445	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG011	abcd	Y	Y	E	2014-12-04	0266	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER125	Ahlo	Corinna	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-08	1037	ET10	1037NE224	1037NE224	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91049	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER125	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			01	OPTED_IN	EV115	role29	incentiveId_ROLE29	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4446	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG012	abcd	Y	Y	E	2014-12-04	0267	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER126	Ahlquist	Corinne	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-09	1037	ET10	1037NE225	1037NE222	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91050	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER126	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			02	OPTED_IN	EV115	role30	incentiveId_ROLE30	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4447	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG013	abcd	Y	Y	E	2014-12-04	0268	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER127	Ahlstedt	Corliss	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-06-10	1037	ET10	1037NE226	1037NE223	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91051	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER127	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0	CPMO	Ada County			02	OPTED_IN	EV115	role30	incentiveId_ROLE30	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4448	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG014	abcd	Y	Y	E	2014-12-04	0269	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER128	Ahlstrom	Cornelia	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-11	1037	ET10	1037NE227	1037NE224	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91052	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER128	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			02	OPTED_IN	EV115	role30	incentiveId_ROLE30	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4449	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG015	abcd	Y	Y	E	2014-12-04	0270	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER129	Ahluwalia	Cornelius	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-12	1037	ET10	1037NE228	1037NE228	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91053	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER129	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			01	OPTED_IN	EV115	role31	incentiveId_ROLE31	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4450	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG016	abcd	Y	Y	E	2014-12-04	0271	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER130	Ahmad	Cornell	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-13	1037	ET10	1037NE229	1037NE229	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91054	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER130	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0	CPMO	Ada County			01	OPTED_IN	EV115	role31	incentiveId_ROLE31	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4451	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG017	abcd	Y	Y	E	2014-12-04	0272	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER131	Ahmadi	Corrie	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-14	1037	ET10	1037NE230	1037NE230	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91055	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER131	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			01	OPTED_IN	EV115	role31	incentiveId_ROLE31	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4452	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG018	abcd	Y	Y	E	2014-12-04	0273	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER132	Ahmann	Corrin	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-15	1037	ET10	1037NE231	1037NE228	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91056	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER132	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	1	CPMO	Ada County			02	OPTED_IN	EV115	role32	incentiveId_ROLE32	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4453	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG019	abcd	Y	Y	E	2014-12-04	0274	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER133	Ahmau	Corrina	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-16	1037	ET10	1037NE232	1037NE229	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91057	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER133	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	0	CPMO	Ada County			02	OPTED_IN	EV115	role32	incentiveId_ROLE32	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4454	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG020	abcd	Y	Y	E	2014-12-04	0275	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER134	Ahmed	Corrine	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-17	1037	ET10	1037NE233	1037NE230	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91058	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER134	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	10	CPMO	Ada County			02	OPTED_IN	EV115	role32	incentiveId_ROLE32	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4455	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG021	abcd	Y	Y	E	2014-12-04	0276	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER135	Ahn	Corrinne	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-18	1037	ET10	1037NE234	1037NE234	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91059	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER135	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4810	CPMO	Ada County			01	OPTED_IN	EV115	role33	incentiveId_ROLE33	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4456	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG022	abcd	Y	Y	E	2014-12-04	0277	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER136	Ahne	Cortez	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	F	1985-06-19	1037	ET10	1037NE235	1037NE235	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91060	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER136	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4814	CPMO	Ada County			01	OPTED_IN	EV115	role33	incentiveId_ROLE33	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4457	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG023	abcd	Y	Y	E	2014-12-04	0278	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER137	Ahnell	Cortney	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	F	1985-06-20	1037	ET10	1037NE236	1037NE234	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91061	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER137	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4810	CPMO	Ada County			02	OPTED_IN	EV115	role34	incentiveId_ROLE34	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4458	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG024	abcd	Y	Y	E	2014-12-04	0279	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER138	Ahner	Cory	#93455	OLD SHORE ROAD 1	arizona	NJ	OTHER	85001	en_US	M	1985-06-21	1037	ET10	1037NE237	1037NE235	02	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91062	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER138	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4814	CPMO	Ada County			02	OPTED_IN	EV115	role34	incentiveId_ROLE34	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4459	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG025	abcd	Y	Y	E	2014-12-04	0280	CHRA1RNCHILD1Y	FTE	You Only
TEST_1037_GEN_USER139	Ahn	Corrinne	#93455	OLD SHORE ROAD 1	arizona	AZ	OTHER	85001	en_US	M	1985-06-22	1037	ET10	1037NE238	1037NE238	01	subClientId	9781236789	abc@gmail.com	abc@gmail.com	xyz@gmail.com	RR567				DG91059	abcd		1999-12-29	2018-12-23	Y	Postal	Y	ACTIVE	SM194	1999-12-23	abcd	abcd	abcd	abcd	abcd	abcd	Subscriber	abcd	TEST_1037_GEN_USER139	2014-12-19	yourhealth@evivehealth.com	99	/images/logos/103_program.png	myevive.com/reminder?rid=	questions@evivehealth.com	Evive Health	abcd	abcd	4810	CPMO	Ada County			01	OPTED_IN	EV115	role35	incentiveId_ROLE35	1	1970-07-31	PPO	Y	LUCK	LAN	4233	4456	101	Y										2014-11-04	2014-11-04	abcd	FJUT	1037NG026	abcd	Y	Y	E	2014-12-04	0281	CHRA1RNCHILD1Y	FTE	You Only
